timestamp,amount,price,side,id
1768928437369,0.00007022,80100000.0,buy,9167484
1768928437369,0.00854197,80100000.0,buy,9167483
1768928430286,0.00245441,80100000.0,buy,9167482
1768928065612,0.00123346,80099988.99,buy,9167481
1768927713310,0.01104663,79011917.1,sell,9167480
1768927713310,0.00628069,79609000.0,sell,9167479
1768927713310,0.00012514,79906635.0,sell,9167478
1768927657602,0.00003826,80099975.0,buy,9167477
1768927647079,0.00140168,80099990.0,buy,9167476
1768927647079,0.004157,80099986.0,buy,9167475
1768927623702,0.00402499,80100000.0,sell,9167474
1768927438032,0.00218006,80783810.9,buy,9167473
1768927438032,0.00136933,80781796.0,buy,9167472
1768927438032,0.00011934,80781468.26,buy,9167471
1768927328096,0.00242365,81520718.59,buy,9167470
1768927016926,0.00122813,80445461.95,buy,9167469
1768926990336,0.0001696,80100000.0,sell,9167468
1768926727121,0.00134672,80671593.0,buy,9167467
1768926588976,0.00011341,80110681.0,sell,9167466
1768926549473,0.00006101,80972232.39,buy,9167465
1768926438005,0.00012169,81181221.67,buy,9167464
1768926333198,0.00037452,80102000.0,sell,9167463
1768926291370,0.0017605,80100000.0,sell,9167462
1768926291370,0.0016096,80104025.01,sell,9167461
1768926051763,0.00024146,81788758.05,buy,9167460
1768925580119,0.00012198,80980100.5,buy,9167459
1768925554563,0.00099699,80246184.0,sell,9167458
1768925522169,0.00060926,81069458.0,buy,9167457
1768925444081,0.00486885,81162005.23,buy,9167456
1768925088660,0.00122458,80678532.0,buy,9167455
1768925050151,0.00305938,80721130.84,buy,9167454
1768924794052,0.00012237,80721179.95,buy,9167453
1768924760915,0.00189836,80097108.74,sell,9167452
1768924493023,0.00235759,81338489.9,buy,9167451
1768924376379,0.00018771,79908642.3,sell,9167450
1768923972511,0.00620481,80582617.0,sell,9167449
1768923957613,0.00122607,80582618.0,buy,9167448
1768923874433,0.00002821,80722762.0,buy,9167447
1768923539922,0.00012165,81193424.0,buy,9167446
1768923497169,0.00048624,81269377.0,buy,9167445
1768923349039,0.00865035,80578616.36,sell,9167444
1768923010817,0.00363659,81504600.0,buy,9167443
1768922907483,0.00181826,81506573.0,buy,9167442
1768922856424,0.00242431,81507512.0,buy,9167441
1768922849403,0.00060608,81507629.0,buy,9167440
1768922782572,0.00121214,81508695.0,buy,9167439
1768922661854,0.01110903,81512663.0,buy,9167438
1768922661854,0.00101088,81510688.0,buy,9167437
1768922587073,0.00100576,81533449.0,buy,9167436
1768922546438,0.00121176,81533995.0,buy,9167435
1768922301772,0.0060586,81536860.0,buy,9167434
1768922152669,0.00012264,81539033.9,buy,9167433
1768922058004,0.00011086,81540313.0,buy,9167432
1768922022891,0.00242329,81540846.0,buy,9167431
1768921956948,0.00060703,81541875.9,buy,9167430
1768921901964,0.00121164,81542612.0,buy,9167429
1768921475843,0.00331967,81547765.0,buy,9167428
1768921457713,0.00726932,81548062.0,buy,9167427
1768921205941,0.0006131,81552183.0,buy,9167426
1768920839947,0.00249105,80299068.1,sell,9167425
1768920812217,0.00006057,81558244.0,buy,9167424
1768920563706,0.00363401,81562239.0,buy,9167423
1768920551197,0.00242268,81562393.0,buy,9167422
1768920482400,0.0016096,81563436.97,buy,9167421
1768920482400,0.004447,81563421.97,buy,9167420
